NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Revista Literaria. Publicación Mensual,470,"Villamartín, Isabel de",Creador,NA,España,Cantares,39,1893-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,139
Revista Literaria. Publicación Mensual,471,"Ibáñez, Pedro María",Creador,NA,Colombia,Cuadro sinóptico de los individuos que han alcanzado nombramiento de Arzobispo Bogotá desde la creación de la silla,39,1893-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,140-141
Revista Literaria. Publicación Mensual,472,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,39,1893-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,142-144
Revista Literaria. Publicación Mensual,473,"Caicedo Rojas, José",Creador,NA,Colombia,Nuevos recuerdos de antaño,40,1893-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.7,145-152
Revista Literaria. Publicación Mensual,474,"Llanos, Luis de",Creador,NA,Colombia,Profesión de fe,40,1893-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,8,152-160
Revista Literaria. Publicación Mensual,475,"Porras, José Ángel",Creador,NA,Colombia,A Cartagena,40,1893-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.7,161-162
Revista Literaria. Publicación Mensual,476,"Zola, Émile",Creador,NA,Francia,Ce que je veux,40,1893-08-01,Sí,"Díaz, Leopoldo",Español,Francés,Poesía,NA,NA,NA,01.6,162-164
Revista Literaria. Publicación Mensual,477,"Narváez, Roberto de",Creador,NA,Colombia,Mis dos faros,40,1893-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,164
Revista Literaria. Publicación Mensual,478,"Fernández, Manuel María",Creador,NA,Venezuela,Zorrilla,40,1893-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,164
Revista Literaria. Publicación Mensual,479,"Millican, Albert",Creador,NA,Inglaterra,Bucaramanga,40,1893-08-01,Sí,"Martín, Guillermo E.",Español,Inglés,Prosa No Ficción,NA,NA,NA,05.7,165-170
Revista Literaria. Publicación Mensual,480,"Pérez de Guzmán y Gallo, Juan",Creador,NA,España,Biografías cortas de escritores españoles,40,1893-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.3,170-173
Revista Literaria. Publicación Mensual,481,"Sinués de Marco, María del Pilar",Creador,NA,España,La felicidad en la mujer,40,1893-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.4,174-179
Revista Literaria. Publicación Mensual,482,Anónimo,Creador,NA,NA,Páginas sueltas,40,1893-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,179-184
Revista Literaria. Publicación Mensual,483,Anónimo,Creador,NA,NA,El Excelentísimo señor don Luis M. Cordero,40,1893-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.2,184-185
Revista Literaria. Publicación Mensual,484,"Goenaga, Florentino",Creador,NA,Colombia,La virgen del pesebre,40,1893-08-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,04.6,185-189
Revista Literaria. Publicación Mensual,485,Anónimo,Creador,NA,NA,La República del Perú,40,1893-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,189-191
Revista Literaria. Publicación Mensual,486,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,40,1893-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.4,191-192
Revista Literaria. Publicación Mensual,487,"Sacher-Masoch, Leopold von",Creador,NA,Austria,El árbol del silencio,41,1893-09-01,Sí,"Guzmán, Federico de",Español,Alemán,Prosa Ficción,Novela,NA,NA,58,193-250
Revista Literaria. Publicación Mensual,488,"Caicedo Rojas, José",Creador,NA,Colombia,La casita de los novios. Contribución para el moderno Carnero,41,1893-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.3,251-256
Revista Literaria. Publicación Mensual,489,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Ideas astronómicas y cómputo del tiempo entre los aborígenes de Colombia,41,1893-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.4,256-260
Revista Literaria. Publicación Mensual,490,"Fernández Avendaño, Enrique Wenceslao",Creador,NA,Colombia,Ante la hostia,41,1893-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,260-261
Revista Literaria. Publicación Mensual,491,"Cantó Vilaplana, Gonzalo",Creador,NA,España,Madrigal,41,1893-09-01,No,NA,Español,NA,Poesía,Madrigal,NA,NA,0.3,261
Revista Literaria. Publicación Mensual,492,"Echegaray, José",Creador,NA,España,NA,41,1893-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,261
Revista Literaria. Publicación Mensual,493,"Balaguer i Cirera, Víctor",Creador,NA,España,Rimas,41,1893-09-01,No,NA,Español,NA,Poesía,Rima,NA,NA,0.3,262
Revista Literaria. Publicación Mensual,494,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,41,1893-09-01,No,NA,Español,NA,Reseña,NA,NA,"Del infierno a Madrid, escrita por José María Gutiérrez de Alba",02.7,262-264
Revista Literaria. Publicación Mensual,495,"Legouvé, Ernest",Creador,NA,Francia,Beranguer,42,1893-10-01,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No Ficción,NA,NA,NA,10.5,265-275
Revista Literaria. Publicación Mensual,496,"Restrepo, Vicente",Creador,NA,Colombia,Páginas de la vida del conquistador Jiménez de Quesada [continúa],42,1893-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,08.7,275-284
Revista Literaria. Publicación Mensual,497,"Vaca, Vicente",Creador,NA,NA,Contemplación,42,1893-10-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01.5,284-285
Revista Literaria. Publicación Mensual,498,"Tinseau, Léon de",Creador,NA,Francia,En busca de novio,42,1893-10-01,Sí,"Suárez Murillo, Carlos",Español,Francés,Prosa Ficción,NA,NA,NA,8,285-293
Revista Literaria. Publicación Mensual,499,"Laverde Amaya, Isidoro",Director,NA,Colombia,Los parques de Bogotá,42,1893-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,06.1,293-299
Revista Literaria. Publicación Mensual,500,"Espinosa, Roberto",Creador,NA,NA,El ciego Bartimeo,42,1893-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,299-300
Revista Literaria. Publicación Mensual,501,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,Ideal,42,1893-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,300
Revista Literaria. Publicación Mensual,502,"Rivas Frade, Federico",Creador,NA,Colombia,Rima,42,1893-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,300
Revista Literaria. Publicación Mensual,503,"Romero A., Ángel María",Creador,NA,Colombia,La idea,42,1893-10-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,301
Revista Literaria. Publicación Mensual,504,"Restrepo Vélez, José Manuel",Creador,NA,Colombia,La presidencia del doctor Márquez [continúa],42,1893-10-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,11.6,301-312
Revista Literaria. Publicación Mensual,505,"Restrepo, Vicente",Creador,NA,Colombia,Páginas de la vida del conquistador Jiménez de Quesada [finaliza],43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,8,313-320
Revista Literaria. Publicación Mensual,506,"Restrepo Vélez, José Manuel",Creador,NA,Colombia,La presidencia del doctor Márquez [continúa],43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,10.7,321-331
Revista Literaria. Publicación Mensual,507,"Pereira Gamba, Próspero",Creador,NA,Colombia,Los conflictos de Bogotá en 1840 y 1841 [continúa],43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,19.3,331-350
Revista Literaria. Publicación Mensual,508,"Guerra Azuola, Ramón",Creador,NA,Colombia,D. Ramón M. Lotero,43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,351-355
Revista Literaria. Publicación Mensual,509,"Longfellow, Henry Wadsworth",Creador,Longfellow,Estados Unidos,Traducción de Longfellow,43/44,1893-11-01,Sí,"Caro, Miguel Antonio",Español,Inglés,Poesía,NA,NA,NA,0.5,356
Revista Literaria. Publicación Mensual,510,"Calcaño, Julio",Creador,NA,Venezuela,Reverie,43/44,1893-11-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,356-357
Revista Literaria. Publicación Mensual,511,"Rosas, Gabriel",Creador,NA,Colombia,Observaciones sobre el estudio de la lengua alemana,43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,9,357-366
Revista Literaria. Publicación Mensual,512,Anónimo,Creador,NA,NA,Don Pedro Antonio de Alarcón,43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.4,366-369
Revista Literaria. Publicación Mensual,513,"Préndez Murúa, Pedro Nolasco",Creador,NA,Chile,Páginas sueltas,43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.3,369-374
Revista Literaria. Publicación Mensual,514,"Calcaño, Julio",Creador,NA,Venezuela,A Napoleón,43/44,1893-11-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,375
Revista Literaria. Publicación Mensual,515,"López Iriarte, E.",Creador,NA,NA,La cortina,43/44,1893-11-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,375
Revista Literaria. Publicación Mensual,516,Anónimo,Creador,NA,NA,Tyler el plomero. Anécdota histórica,43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,Anécdota,NA,NA,05.5,376
Revista Literaria. Publicación Mensual,517,"Laverde Amaya, Isidoro",Director,NA,Colombia,Novelas de autores colombianos,43/44,1893-11-01,No,NA,Español,NA,Reseña,NA,NA,"Jamás, de Ángel Cuervo",5,381-386
Revista Literaria. Publicación Mensual,518,"Cordovez Moure, José María",Creador,NA,Colombia,Reminiscencias,43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,386-391
Revista Literaria. Publicación Mensual,519,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,43/44,1893-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.5,391-392
Revista Literaria. Publicación Mensual,520,"Guerra Azuola, Ramón",Creador,NA,Colombia,El pesebre,45/46,1894-02-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,10,393-402
Revista Literaria. Publicación Mensual,521,"Pereira Gamba, Próspero",Creador,NA,Colombia,Los conflictos de Bogotá en 1840 y 1841 [continuación],45/46,1894-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,20.5,423-403
Revista Literaria. Publicación Mensual,522,"Rivas Groot, José María",Creador,NA,Colombia,La naturaleza,45/46,1894-02-01,No,NA,Español,NA,Poesía,NA,A mi padre,,2,423-425
Revista Literaria. Publicación Mensual,523,"Martín Mateos, Nicomedes",Creador,NA,España,Páginas sueltas. La resurrección de Lázaro,45/46,1894-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,8,425-433
Revista Literaria. Publicación Mensual,524,Anónimo,Creador,NA,NA,Fray Luis de León,45/46,1894-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.5,433-440
Revista Literaria. Publicación Mensual,525,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Estudios biográficos de la historia de América [continúa en el número 48],45/46,1894-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.7,441-448
Revista Literaria. Publicación Mensual,526,"Cervantes, Próspero",Creador,NA,NA,La Mesa. Páginas para un nuevo Diccionario geográfico de Colombia,45/46,1894-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.8,448-453
Revista Literaria. Publicación Mensual,527,"Laverde Amaya, Isidoro",Director,NA,Colombia,Bogotá en febrero,45/46,1894-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.8,453-458
Revista Literaria. Publicación Mensual,528,"Heine, Heinrich",Creador,NA,Alemania,Juegos infantiles,45/46,1894-02-01,Sí,"Sanz, Eulogio Florentino",Español,Alemán,Poesía,NA,NA,NA,0.3,458
Revista Literaria. Publicación Mensual,529,"Fernández, Manuel María",´,NA,Venezuela,Las pascuas,45/46,1894-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.3,458-459
Revista Literaria. Publicación Mensual,530,"Méndez y Mendoza, Eugenio",Creador,NA,Venezuela,Oración,45/46,1894-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,460
Revista Literaria. Publicación Mensual,531,Anónimo,Creador,NA,NA,República mexicana,45/46,1894-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.8,461-462
Revista Literaria. Publicación Mensual,532,"Laverde Amaya, Isidoro",Creador,NA,Colombia,Reseña bibliográfica,45/46,1894-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.2,462-464
Revista Literaria. Publicación Mensual,533,"Frontaura, Carlos",Creador,NA,España,El juicio por jurados,47,1894-03-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,9,466-473
Revista Literaria. Publicación Mensual,534,"Pereira Gamba, Próspero",Creador,NA,Colombia,Los conflictos de Bogotá en 1840 y 1841 [continuación],47,1894-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,10.3,474-484
Revista Literaria. Publicación Mensual,535,"Rivas Groot, José María",Creador,NA,Colombia,El hombre,47,1894-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,02.5,484-486
Revista Literaria. Publicación Mensual,536,"Rocha, Joaquín",Creador,NA,Colombia,Excursión por la comarca de Fusagasugá,47,1894-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,13.3,486-499
Revista Literaria. Publicación Mensual,537,"González Torres, A.",Creador,NA,NA,En las Islas Canarias,47,1894-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,500-504
Revista Literaria. Publicación Mensual,538,"Hugo, Victor",Creador,NA,Francia,De Víctor Hugo [Oh ! n'insultez jamais une femme qui tombe !],47,1894-03-01,Sí,"Calcaño, Eduardo",Español,Francés,Poesía,NA,NA,NA,0.6,505
Revista Literaria. Publicación Mensual,539,"Porras, José Ángel",Creador,NA,Colombia,Íntimo,47,1894-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,505-506
Revista Literaria. Publicación Mensual,540,"Alarcón, Pedro Antonio de",Creador,NA,España,Cuento moro,47,1894-03-01,No,NA,Español,NA,Poesía,Cuento,NA,NA,1,506-507
Revista Literaria. Publicación Mensual,541,Anónimo,Creador,NA,NA,Estadística de España,47,1894-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.6,507-508
Revista Literaria. Publicación Mensual,542,Anónimo,Creador,NA,NA,Ferrocarriles en México. Extensión de todas las líneas de explotación,47,1894-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,508-510
Revista Literaria. Publicación Mensual,543,"Restrepo, Vicente",Creador,NA,Colombia,"La ""Historia general del Nuevo Reino de Granada"" del obispo Piedrahita [continúa]",47,1894-03-01,No,NA,Español,NA,Reseña,NA,NA,"Historia general del Nuevo Reino de Granada, de Lucas Fernández de Piedrahita",2,510-512
Revista Literaria. Publicación Mensual,544,"Obligado, Rafael",Creador,NA,Argentina,Basta y sobra,47,1894-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,512
Revista Literaria. Publicación Mensual,545,"Restrepo, Vicente",Creador,NA,Colombia,"La ""Historia general del Nuevo Reino de Granada"" del obispo Piedrahita [continuación]",48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.3,513-520
Revista Literaria. Publicación Mensual,546,"Martínez, Antonio R.",Creador,NA,Colombia,Apuntes sobre el origen e historia de Fusagasugá,48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,8,520-528
Revista Literaria. Publicación Mensual,547,Anónimo,Creador,NA,Colombia,Un actor célebre,48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.2,528-530
Revista Literaria. Publicación Mensual,548,"Pereira Gamba, Próspero",Creador,NA,Colombia,Los conflictos de Bogotá en 1840 y 1841 [continuación],48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.8,530-538
Revista Literaria. Publicación Mensual,549,"Gabriac, Alexis de",Creador,NA,Francia,Lima,48,1894-04-01,Sí,NA,Español,Francés,Prosa No Ficción,NA,NA,NA,4,538-542
Revista Literaria. Publicación Mensual,550,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Galería de Piedrahita [continuación del artículo Estudios biográficos de la historia de América],48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,542-545
Revista Literaria. Publicación Mensual,551,"Rivas, Medardo",Creador,NA,Colombia,Aristides Rojas,48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.5,545-547
Revista Literaria. Publicación Mensual,552,"Laverde Amaya, Isidoro",Creador,NA,Colombia,En memoria de un escritor venezolano,48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.5,457-459
Revista Literaria. Publicación Mensual,553,"Vásquez Guarda, Efraím",Creador,NA,Chile,De Heine,48,1894-04-01,No,NA,Español,NA,Poesía,NA,"Laverde Amaya, Isidoro",,1,549-550
Revista Literaria. Publicación Mensual,554,"Berthoud, Eugène",Creador,NA,Francia,Las tres hermanas del poeta. Imitación de Berthoud,48,1894-04-01,Sí,"Calcaño, Eduardo",Español,Francés,Poesía,NA,NA,NA,0.7,550-551
Revista Literaria. Publicación Mensual,555,"Calcaño, José Antonio",Creador,NA,Venezuela,De un álbum,48,1894-04-01,Sí,"Calcaño, José Antonio",Español,Inglés,Poesía,NA,NA,NA,0.5,551
Revista Literaria. Publicación Mensual,556,"Guerrini, Olindo",Creador,Lorenzo Stecchetti,Italia,De Stecchetti,48,1894-04-01,Sí,"Cuenca, Agustín F.",Español,Italiano,Poesía,NA,NA,NA,0.5,551
Revista Literaria. Publicación Mensual,557,Anónimo,Creador,NA,NA,Cartagena en 1861,48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.8,551-555
Revista Literaria. Publicación Mensual,558,"Laverde Amaya, Isidoro",Director,NA,NA,Noticias literarias,48,1894-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.3,555-558
Revista Literaria. Publicación Mensual,559,"Fleuriot-Kerinou, Francis",Creador,NA,Francia,El armero de Axbridge,49,1894-05-01,Sí,"Suárez Murillo, Carlos",Español,Francés,Prosa Ficción,NA,NA,NA,16,1-16
Revista Literaria. Publicación Mensual,560,"Cordovez Moure, José María",Creador,NA,Colombia,Crónicas de Bogotá. Una explosión inesperada,49,1894-05-01,No,NA,Español,NA,Prosa Ficción,Crónica,NA,NA,07.7,17-24
Revista Literaria. Publicación Mensual,561,"Goya, Antonio",Creador,NA,España,Cuentos e historias. El gancho,49,1894-05-01,No,NA,Español,NA,Prosa Ficción,Cuento,NA,NA,3,24-27
Revista Literaria. Publicación Mensual,562,"Mora, José Joaquín de",Creador,NA,España,A la flor llamada en inglés,49,1894-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,28
Revista Literaria. Publicación Mensual,563,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,Canción,49,1894-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,28-29
Revista Literaria. Publicación Mensual,564,"Rossel, Juan Carlos",Creador,NA,Perú,El poema del nido,49,1894-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,29
Revista Literaria. Publicación Mensual,565,"Heredia, José-Maria de",Creador,NA,Cuba,A una ciudad muerta,49,1894-05-01,Sí,"Fernández Avendaño, Enrique Wenceslao",Español,Francés,Poesía,NA,NA,NA,0.5,29-30
Revista Literaria. Publicación Mensual,566,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],49,1894-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,30-35
Revista Literaria. Publicación Mensual,567,"Laverde Amaya, Isidoro",Director,NA,Colombia,Libros venezolanos,49,1894-05-01,No,NA,Español,NA,Reseña,NA,NA,"Fidelia, de Gonzalo Picón Febres",6,35-41
Revista Literaria. Publicación Mensual,568,Anónimo,Creador,NA,NA,Instrucción pública. Exámenes de varios alumnos de escuelas normales,49,1894-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4,41-45
Revista Literaria. Publicación Mensual,569,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",49,1894-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.4,45-47
Revista Literaria. Publicación Mensual,570,Anónimo,Creador,NA,NA,Curiosidades,49,1894-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.3,47-48
Revista Literaria. Publicación Mensual,571,"Boixet i Castells, Ezequiel",Creador,Juan Buscón,España,La confesión,50,1894-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,06.7,49-55
Revista Literaria. Publicación Mensual,572,"Fernández, Rafael César",Creador,NA,Colombia,Guateque,50,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,6,55-61
Revista Literaria. Publicación Mensual,573,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],50,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,9,61-70
Revista Literaria. Publicación Mensual,574,"Alcalá Galiano, José",Creador,NA,España,El coliseo,50,1894-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,3,70-73
Revista Literaria. Publicación Mensual,575,"Michelsen Uribe, Gustavo",Creador,NA,Colombia,Apuntes sobre la literatura danesa,50,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,73-78
Revista Literaria. Publicación Mensual,576,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Estudios biográficos de la historia de América [continuación],50,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.5,78-80
Revista Literaria. Publicación Mensual,577,"Laverde Amaya, Isidoro",Director,NA,Colombia,La literatura colombiana juzgada por Menéndez Pelayo,50,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4,81-84
Revista Literaria. Publicación Mensual,578,Anónimo,Creador,NA,NA,Los presidentes de Venezuela,50,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.8,85-86
Revista Literaria. Publicación Mensual,579,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",50,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.3,86-88
Revista Literaria. Publicación Mensual,580,Anónimo,Creador,NA,NA,Curiosidades,50,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.8,88
Revista Literaria. Publicación Mensual,581,"Calcaño, Eduardo",Creador,NA,Venezuela,Policarpa Salavarrieta. Mónolo en verso,51,1894-07-01,No,NA,Español,NA,Teatro,Monólogo,NA,NA,07.5,89-96
Revista Literaria. Publicación Mensual,582,"Guerra Azuola, Ramón",Creador,NA,Colombia,Don Luis Eduardo de Azuola,51,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.5,96-101
Revista Literaria. Publicación Mensual,583,"Caro, Miguel Antonio",Creador,NA,Colombia,A la estatua del libertador,51,1894-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,05.3,102-107
Revista Literaria. Publicación Mensual,584,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],51,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,6,107-113
Revista Literaria. Publicación Mensual,585,"Ortiz, Nicolás",Creador,NA,Colombia,Patología conyugal,51,1894-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,113-116
Revista Literaria. Publicación Mensual,586,Anónimo,Creador,NA,Colombia,Instrucción pública. Escuela de medicina de la universidad de Colombia,51,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,116-119
Revista Literaria. Publicación Mensual,587,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Galería de Piedrahita [continuación del artículo Estudios biográficos de la historia de América],51,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.5,119-122
Revista Literaria. Publicación Mensual,588,"Cuéllar Durán, Zoilo",Creador,NA,Colombia,Bibliografía científica,51,1894-07-01,No,NA,Español,NA,Prosa No Ficción,Bibliografía,NA,NA,4,122-126
Revista Literaria. Publicación Mensual,589,"Hugo, Victor",Creador,NA,Francia,De Victor Hugo [Alborada],51,1894-07-01,Sí,"Gutiérrez, Antonio G.",Español,Francés,Poesía,NA,NA,NA,0.7,127
Revista Literaria. Publicación Mensual,590,"Paláu, Melchor de",Creador,NA,España,En un álbum,51,1894-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,127
Revista Literaria. Publicación Mensual,591,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",51,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,128
Revista Literaria. Publicación Mensual,592,Anónimo,Creador,NA,NA,Curiosidades,51,1894-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,128
Revista Literaria. Publicación Mensual,593,Anónimo,Creador,NA,Francia,Una historia de amor,52,1894-08-01,Sí,NA,Español,Francés,Prosa Ficción,Cuento,NA,NA,04.5,129-133
Revista Literaria. Publicación Mensual,594,"Altamira, Rafael",Creador,NA,España,Una boda,52,1894-08-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,04.2,133-137
Revista Literaria. Publicación Mensual,595,"González Obregón, Luis",Creador,NA,México,Antología de poetas mexicanos,52,1894-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,06.3,137-144
Revista Literaria. Publicación Mensual,596,"Ibáñez, Pedro María",Creador,NA,Colombia,Hernando de Alcócer,52,1894-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.7,144-148
Revista Literaria. Publicación Mensual,597,"Flórez Galindo, Federico",Creador,"Florez G., Federico ",Perú,Plegaria a la Virgen María,52,1894-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.5,149-150
Revista Literaria. Publicación Mensual,598,"Rivas Frade, Federico",Creador,NA,Colombia,Rimas,52,1894-08-01,No,NA,Español,NA,Poesía,Rima,NA,NA,0.5,150-151
Revista Literaria. Publicación Mensual,599,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],52,1894-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,06.5,151-157
Revista Literaria. Publicación Mensual,600,"Romero A., Ángel María",Creador,NA,Colombia,Caldas,52,1894-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,157-158
Revista Literaria. Publicación Mensual,601,"Calcaño, Julio",Creador,NA,Venezuela,Después de la fiebre,52,1894-08-01,No,NA,Español,NA,Poesía,NA,"Ríos, José Manuel de",,1,158-159
Revista Literaria. Publicación Mensual,602,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",52,1894-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,159
Revista Literaria. Publicación Mensual,603,"Mejía, Epifanio",Creador,NA,Colombia,El arriero de Antioquia,52,1894-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,160
